C,rank balanced_accuracy,mean balanced_accuracy,std balanced_accuracy,rank accuracy,mean accuracy,std accuracy
1.660990998256107e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
1.0472090554055411e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
1.7394048143208845e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
1.821520472572824e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
1.9075127334848417e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
1.997564607806703e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
2.0918677460527975e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
3.474573495735988e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
1e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
3.990264362361955e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
4.1786409737274566e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
3.810379925349948e-08,542,0.47430485790508453,0.07151312304180103,569,0.5060448264239973,0.1107194842803139
4.00563265167599e-07,574,0.47420752904840524,0.06975511627399328,520,0.5199612403100776,0.11058538156919576
3.8250553993966115e-07,575,0.47354963431156316,0.06943653412037352,521,0.5176423997303674,0.11052377259049588
3.652618719874729e-07,575,0.47354963431156316,0.06943653412037352,521,0.5176423997303674,0.11052377259049588
3.487955629318178e-07,577,0.4733851606273526,0.0694026785397658,523,0.5170626895854399,0.11070585816080626
3.3307156878694446e-07,578,0.47322068694314207,0.06937036628907708,524,0.5164829794405124,0.11089976675098336
3.180564253791326e-07,578,0.47322068694314207,0.06937036628907708,524,0.5164829794405124,0.11089976675098336
3.0371817712745276e-07,580,0.47305621325893155,0.06933959952588245,526,0.5159032692955848,0.11110543645808482
2.9002630903514733e-07,580,0.47305621325893155,0.06933959952588245,526,0.5159032692955848,0.11110543645808482
2.769516817469001e-07,580,0.47305621325893155,0.06933959952588245,526,0.5159032692955848,0.11110543645808482
2.644664695337724e-07,583,0.472891739574721,0.06912978954988595,529,0.5153235591506572,0.11056552057676769
2.525441010738352e-07,583,0.472891739574721,0.06912978954988595,529,0.5153235591506572,0.11056552057676769
2.4115920290245695e-07,583,0.472891739574721,0.06912978954988595,529,0.5153235591506572,0.11056552057676769
2.3028754541190047e-07,586,0.47258499110846336,0.06890662833211886,532,0.5141607684529829,0.1095542003896824
2.1990599128530222e-07,587,0.47242051742425284,0.06887610018639154,533,0.5135810583080553,0.10976543530696152
2.0999244625529107e-07,587,0.47242051742425284,0.06887610018639154,533,0.5135810583080553,0.10976543530696152
1.9148594165354515e-07,589,0.47226619643659856,0.06867830527116979,535,0.5130013481631277,0.10922195446878767
2.005258120824496e-07,589,0.47226619643659856,0.06867830527116979,535,0.5130013481631277,0.10922195446878767
1.7461040387313946e-07,591,0.47178292808052313,0.06824193987708979,537,0.5112622177283452,0.10838113333487415
1.828535961039704e-07,591,0.47178292808052313,0.06824193987708979,537,0.5112622177283452,0.10838113333487415
1.5922209681535857e-07,593,0.4716184543963126,0.06803337358874083,539,0.5106825075834176,0.10786495268414961
1.6673882160570128e-07,593,0.4716184543963126,0.06803337358874083,539,0.5106825075834176,0.10786495268414961
1.3864466794442712e-07,595,0.4714539807121021,0.06800409372088029,541,0.51010279743849,0.1080919261252891
1.4518995175509843e-07,595,0.4714539807121021,0.06800409372088029,541,0.51010279743849,0.1080919261252891
1.520442322318327e-07,595,0.4714539807121021,0.06800409372088029,541,0.51010279743849,0.1080919261252891
1.32394450973054e-07,598,0.4712895070278916,0.06797639308225867,550,0.5095230872935625,0.10833083346957659
1.207266097727103e-07,599,0.47112503334368105,0.06795027360424385,551,0.508943377148635,0.10858159594410265
1.2642599898239333e-07,599,0.47112503334368105,0.06795027360424385,551,0.508943377148635,0.10858159594410265
